0.1367061621015659,0.3769765845226055,0.263230027380039,0.263230027380039,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.3769765845226055,0.4735399452365846,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.263230027380039,0.1367061621015659,0.5436432511886653,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.47353994523658466,0.5436432511886653,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.47353994523658466,0.5436432511886653,0.37697658452260546,0.263230027380039,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.4735399452365846,0.47353994523658466,0.5436432511886653,0.4735399452365846,0.5436432511886653,0.4735399452365846,0.5436432511886653,0.47353994523658466,0.3769765845226055,0.5436432511886653,0.37697658452260546,0.4735399452365846,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.4735399452365846,0.4735399452365846,0.47353994523658466,0.4735399452365846,0.263230027380039,0.5436432511886653,0.1367061621015659,0.263230027380039,0.1367061621015659,0.4735399452365846,0.1367061621015659,0.1367061621015659,0.4735399452365846,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.263230027380039,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.5436432511886653,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.37697658452260546,0.5436432511886653,0.3769765845226055,0.47353994523658466,0.5436432511886653,0.47353994523658466,0.47353994523658466,0.5436432511886653,0.1367061621015659,0.47353994523658466,0.47353994523658466,0.4735399452365846,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.4735399452365846,0.47353994523658466,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.5436432511886653,0.1367061621015659,0.5436432511886653,0.3769765845226055,0.47353994523658466,0.4735399452365846,0.4735399452365846,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.37697658452260546,0.5436432511886653,0.4735399452365846,0.3769765845226055,0.263230027380039,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.5436432511886653,0.4735399452365846,0.5436432511886653,0.263230027380039,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.47353994523658466,0.5436432511886653,0.47353994523658466,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.5436432511886653,0.1367061621015659,0.5436432511886653,0.5436432511886653,0.263230027380039,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.4735399452365846,0.263230027380039,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.4735399452365846,0.5436432511886653,0.47353994523658466,0.47353994523658466,0.47353994523658466,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.1367061621015659,0.5436432511886653,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.263230027380039,0.4735399452365846,0.4735399452365846,0.4735399452365846,0.1367061621015659,0.263230027380039,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.3769765845226055,0.263230027380039,0.4735399452365846,0.47353994523658466,0.37697658452260546,0.4735399452365846,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.5436432511886653,0.5436432511886653,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.4735399452365846,0.5436432511886653,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.4735399452365846,0.5436432511886653,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.5436432511886653,0.3769765845226055,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.4735399452365846,0.5436432511886653,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.3769765845226055,0.47353994523658466,0.5436432511886653,0.5436432511886653,0.4735399452365846,0.1367061621015659,0.4735399452365846,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.263230027380039,0.263230027380039,0.263230027380039,0.1367061621015659,0.4735399452365846,0.5436432511886653,0.4735399452365846,0.3769765845226055,0.5436432511886653,0.47353994523658466,0.3769765845226055,0.3769765845226055,0.4735399452365846,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.4735399452365846,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.263230027380039,0.5436432511886653,0.5436432511886653,0.47353994523658466,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.3769765845226055,0.4735399452365846,0.5436432511886653,0.263230027380039,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.47353994523658466,0.5436432511886653,0.1367061621015659,0.5436432511886653,0.4735399452365846,0.47353994523658466,0.5436432511886653,0.263230027380039,0.3769765845226055,0.3769765845226055,0.47353994523658466,0.40343663928450385,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.4735399452365846,0.5436432511886653,0.5436432511886653,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.40343663928450385,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.4735399452365846,0.5436432511886653,0.4735399452365846,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.47353994523658466,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.3769765845226055,0.5436432511886653,0.47353994523658466,0.5436432511886653,0.5436432511886653,0.4735399452365846,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.5436432511886653,0.263230027380039,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.3769765845226055,0.5436432511886653,0.37697658452260546,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.47353994523658466,0.5436432511886653,0.47353994523658466,0.1367061621015659,0.47353994523658466,0.3769765845226055,0.47353994523658466,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.40343663928450385,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.37697658452260546,0.47353994523658466,0.47353994523658466,0.1367061621015659,0.5436432511886653,0.1367061621015659,0.3769765845226055,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.47353994523658466,0.263230027380039,0.47353994523658466,0.47353994523658466,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.263230027380039,0.1367061621015659,0.4735399452365846,0.263230027380039,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.263230027380039,0.4735399452365846,0.37697658452260546,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.5436432511886653,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.263230027380039,0.4735399452365846,0.5436432511886653,0.263230027380039,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.37697658452260546,0.263230027380039,0.5436432511886653,0.3769765845226055,0.47353994523658466,0.5436432511886653,0.1367061621015659,0.263230027380039,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.4735399452365846,0.4735399452365846,0.5436432511886653,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.5436432511886653,0.5436432511886653,0.263230027380039,0.263230027380039,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.263230027380039,0.263230027380039,0.4735399452365846,0.37697658452260546,0.47353994523658466,0.3769765845226055,0.5436432511886653,0.47353994523658466,0.263230027380039,0.3769765845226055,0.5436432511886653,0.3769765845226055,0.47353994523658466,0.5436432511886653,0.5436432511886653,0.4735399452365846,0.37697658452260546,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.4735399452365846,0.263230027380039,0.4735399452365846,0.263230027380039,0.3769765845226055,0.37697658452260546,0.3769765845226055,0.5436432511886653,0.263230027380039,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.5436432511886653,0.4735399452365846,0.263230027380039,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.263230027380039,0.5436432511886653,0.47353994523658466,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.47353994523658466,0.47353994523658466,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.47353994523658466,0.47353994523658466,0.5436432511886653,0.5436432511886653,0.5436432511886653,0.4735399452365846,0.4735399452365846,0.4735399452365846,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.1367061621015659,0.4735399452365846,0.4735399452365846,0.5436432511886653,0.4735399452365846,0.5436432511886653,0.1367061621015659
